	X24_mean	p0_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013964.1_cds_WP_004041156.1_458	1.78915348734221	1.91831379008884	-0.037389134201539	0.0409944647200896	-0.10056157176575	1529	0.95900553527991	lcl|NC_013964.1_cds_WP_004041156.1_458
lcl|NC_013966.1_cds_WP_049914835.1_587	19.1231930037919	5.54498216452015	0.640637858813003	0.963789935462699	1.7860687054766	1199	0.0362100645373009	lcl|NC_013966.1_cds_WP_049914835.1_587
lcl|NC_013967.1_cds_WP_004062665.1_3218	0.342530252964143	17.5509934374635	-1.25834365414648	0.991088527663459	-5.67917746792456	218	0.00891147233654122	lcl|NC_013967.1_cds_WP_004062665.1_3218
lcl|NC_013967.1_cds_WP_013035467.1_2328	61.31630989129	168.618754831106	-0.930072066636749	0.980499642539828	-1.45942222961635	845	0.0195003574601716	lcl|NC_013967.1_cds_WP_013035467.1_2328
lcl|NC_013967.1_cds_WP_004043632.1_2321	112.28898244147	30.1134243859155	1.20924968223045	0.996665107341913	1.89873770009835	1895	0.00333489265808673	lcl|NC_013967.1_cds_WP_004043632.1_2321
lcl|NC_013967.1_cds_WP_004044564.1_1425	527.725801294751	59.4861356293493	2.96458360101045	1	3.14916315544337	1265	3.33066907387547e-16	lcl|NC_013967.1_cds_WP_004044564.1_1425
lcl|NC_013967.1_cds_WP_004043633.1_2320	195.692116051434	83.4551946204539	1.07016851962578	0.994352179845058	1.22951187732495	938	0.00564782015494236	lcl|NC_013967.1_cds_WP_004043633.1_2320
lcl|NC_013967.1_cds_WP_004043636.1_2317	8.72681099241392	34.1402993147196	-0.927174484698717	0.98066936094179	-1.9679492504736	1766	0.0193306390582096	lcl|NC_013967.1_cds_WP_004043636.1_2317
lcl|NC_013967.1_cds_WP_004042803.1_3630	4.58552097833808	11.7044979384066	-0.448293095593548	0.90649935342569	-1.35190549345279	749	0.0935006465743098	lcl|NC_013967.1_cds_WP_004042803.1_3630
lcl|NC_013967.1_cds_WP_004043637.1_2316	12.1865288788672	34.0067611646441	-0.498949642781562	0.926543766760289	-1.48053435114022	644	0.0734562332397107	lcl|NC_013967.1_cds_WP_004043637.1_2316
lcl|NC_013967.1_cds_WP_004042707.1_3580	0.342530252964143	5.47257619957516	-1.19250429955616	0.98405923653062	-3.99791681692534	530	0.0159407634693802	lcl|NC_013967.1_cds_WP_004042707.1_3580
lcl|NC_013967.1_cds_WP_004041759.1_2861	294.561604741025	1237.8755886483	-3.85772420799784	0.999999999999993	-2.07122502874085	179	6.55031584528842e-15	lcl|NC_013967.1_cds_WP_004041759.1_2861
lcl|NC_013967.1_cds_WP_004043644.1_2310	8.5131345401978	5.3464799737785	0.206460403655659	0.626445203636326	0.67110107113285	1085	0.373554796363674	lcl|NC_013967.1_cds_WP_004043644.1_2310
lcl|NC_013967.1_cds_WP_004044484.1_1501	7.21116322029774	17.2382221511754	-0.47675140527276	0.918494229208366	-1.25730708902123	380	0.0815057707916339	lcl|NC_013967.1_cds_WP_004044484.1_1501
lcl|NC_013967.1_cds_WP_004043646.1_2308	5.55154380817087	0.733275446261461	1.41608261115737	0.994073936141745	2.92046188431844	617	0.00592606385825489	lcl|NC_013967.1_cds_WP_004043646.1_2308
lcl|NC_013967.1_cds_WP_004043648.1_2306	50.1473003823716	16.9859479993684	0.791466276148367	0.978276975720626	1.56183029880201	731	0.0217230242793743	lcl|NC_013967.1_cds_WP_004043648.1_2306
lcl|NC_013967.1_cds_WP_004043650.1_2304	2044.67961286256	753.175470506418	4.16520397300099	1	1.44081688055851	398	0	lcl|NC_013967.1_cds_WP_004043650.1_2304
lcl|NC_013967.1_cds_WP_004043653.1_2302	42.9257861770921	113.356442454551	-1.02222858057154	0.983661060463823	-1.40094992470977	782	0.0163389395361774	lcl|NC_013967.1_cds_WP_004043653.1_2302
lcl|NC_013967.1_cds_WP_004043657.1_2298	54.5631844671516	40.6291601414142	0.216809316740767	0.652281704997379	0.425412304265865	377	0.347718295002621	lcl|NC_013967.1_cds_WP_004043657.1_2298
lcl|NC_013967.1_cds_WP_004041531.1_2643	0.342530252964143	5.37101456947083	-0.904118522910319	0.980883195815982	-3.97089131441387	287	0.0191168041840175	lcl|NC_013967.1_cds_WP_004041531.1_2643
lcl|NC_013967.1_cds_WP_013035391.1_2521	54.9111882549882	59.8116451769254	-0.0825987333331523	0.178937618931376	-0.123326269935007	686	0.821062381068624	lcl|NC_013967.1_cds_WP_013035391.1_2521
lcl|NC_013967.1_cds_WP_004043622.1_2331	8.23642771007466	15.73876660785	-0.408794812240527	0.885846744366846	-0.93423183145793	791	0.114153255633154	lcl|NC_013967.1_cds_WP_004043622.1_2331
lcl|NC_013967.1_cds_WP_004043660.1_2295	10.5048933207887	22.4388874897857	-0.410198549510194	0.886656054467111	-1.09493963829169	488	0.113343945532889	lcl|NC_013967.1_cds_WP_004043660.1_2295
lcl|NC_013967.1_cds_WP_004043662.1_2293	3573.79519699354	1701.03585333023	2.78644953292706	1	1.07104341090333	200	3.33066907387547e-16	lcl|NC_013967.1_cds_WP_004043662.1_2293
lcl|NC_013968.1_cds_WP_013035678.1_63	43.2867477769758	3.74749387235298	1.52923279377782	0.991295739331877	3.52992738766422	974	0.0087042606681228	lcl|NC_013968.1_cds_WP_013035678.1_63
lcl|NC_013967.1_cds_WP_004043666.1_2288	31.8037638435007	106.456694954081	-1.18975791782963	0.983984704031634	-1.74299726457945	1088	0.0160152959683664	lcl|NC_013967.1_cds_WP_004043666.1_2288
lcl|NC_013967.1_cds_WP_013035640.1_2546	8.3636196589967	24.0568900684025	-0.774951309352888	0.972059703933705	-1.52425079049432	1310	0.027940296066295	lcl|NC_013967.1_cds_WP_013035640.1_2546
lcl|NC_013967.1_cds_WP_004044303.1_1679	3.84983895204814	3.99786205238023	-0.0197821961065541	0.0115227054288158	-0.0544305965545529	2576	0.988477294571184	lcl|NC_013967.1_cds_WP_004044303.1_1679
lcl|NC_013967.1_cds_WP_004043481.1_2466	20.6041842458178	7.23829017066592	0.685964029380014	0.970463418977328	1.50921649687715	914	0.0295365810226721	lcl|NC_013967.1_cds_WP_004043481.1_2466
lcl|NC_013967.1_cds_WP_004043698.1_2261	7.89303277624089	8.57149764253425	-0.0323152863611987	0.0307811510499346	-0.118967559061523	692	0.969218848950065	lcl|NC_013967.1_cds_WP_004043698.1_2261
lcl|NC_013967.1_cds_WP_004043667.1_2287	1048.04334479644	1337.73631836299	-0.837507970542112	0.977811973920878	-0.352095389074514	590	0.0221880260791218	lcl|NC_013967.1_cds_WP_004043667.1_2287
lcl|NC_013967.1_cds_WP_004043671.1_2285	44.1714977649839	62.9406255521299	-0.284637029155779	0.782078500228666	-0.510875765275292	713	0.217921499771334	lcl|NC_013967.1_cds_WP_004043671.1_2285
lcl|NC_013967.1_cds_WP_004043672.1_2284	4.9754864014836	10.5057070026136	-0.227328380605342	0.679721769667023	-1.07826377940187	425	0.320278230332977	lcl|NC_013967.1_cds_WP_004043672.1_2284
lcl|NC_013967.1_cds_WP_004043673.1_2283	8.62016636146212	3.17120680423267	0.554923975923814	0.951606997113797	1.4426837491721	1151	0.0483930028862032	lcl|NC_013967.1_cds_WP_004043673.1_2283
lcl|NC_013967.1_cds_WP_004041608.1_2718	18.6610396412463	6.09341467599756	0.484111083900721	0.929451271237378	1.61470653491896	476	0.0705487287626222	lcl|NC_013967.1_cds_WP_004041608.1_2718
lcl|NC_013967.1_cds_WP_004043960.1_2010	857.545191542458	439.592707524273	1.30110909410203	0.99260511173476	0.964045248104818	260	0.00739488826524048	lcl|NC_013967.1_cds_WP_004043960.1_2010
lcl|NC_013967.1_cds_WP_004043674.1_2282	71.3453506427397	37.7640576430949	0.594118301344754	0.960228943524123	0.91780563015885	485	0.0397710564758769	lcl|NC_013967.1_cds_WP_004043674.1_2282
lcl|NC_013967.1_cds_WP_004044678.1_3820	19.2055811211617	13.4331257951604	0.201173673173316	0.61257031682668	0.51573056854268	1247	0.38742968317332	lcl|NC_013967.1_cds_WP_004044678.1_3820
lcl|NC_013964.1_cds_WP_004041364.1_257	62.4886688738901	97.3661089506666	-0.39958365339961	0.880431622078755	-0.639825080245622	323	0.119568377921245	lcl|NC_013964.1_cds_WP_004041364.1_257
lcl|NC_013966.1_cds_WP_013035012.1_694	296.736700293881	538.863285554668	-1.15313933189491	0.984967987144103	-0.860735924855292	1025	0.0150320128558968	lcl|NC_013966.1_cds_WP_013035012.1_694
lcl|NC_013967.1_cds_WP_004041870.1_2967	13.7054508497237	20.2561198683955	-0.279204724116533	0.774633252914324	-0.563608059915505	1049	0.225366747085676	lcl|NC_013967.1_cds_WP_004041870.1_2967
lcl|NC_013967.1_cds_WP_004042099.1_3185	13.3360321051604	19.619726715633	-0.169340769838083	0.505511294787648	-0.556975463725279	593	0.494488705212352	lcl|NC_013967.1_cds_WP_004042099.1_3185
lcl|NC_013967.1_cds_3415	0.494819862886573	1.38093304380689	-0.508916741986141	0.929262100827797	-1.48066805174312	1062	0.0707378991722034	lcl|NC_013967.1_cds_3415
