	X00_mean	X08_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004042101.1_3187	9.25280337712491	12.9041200506782	-0.166658806677751	0.73502722509727	-0.479869326561264	1046	0.26497277490273	lcl|NC_013967.1_cds_WP_004042101.1_3187
lcl|NC_013967.1_cds_WP_049914872.1_2468	2.57343958764329	1.05851973430061	0.373277073279004	0.922838410157217	1.28164974900022	1520	0.0771615898427827	lcl|NC_013967.1_cds_WP_049914872.1_2468
lcl|NC_013967.1_cds_WP_004042543.1_3509	27.7125623323967	10.7470261774645	0.660382191088743	0.974213149596035	1.36660260491563	941	0.0257868504039646	lcl|NC_013967.1_cds_WP_004042543.1_3509
lcl|NC_013968.1_cds_WP_049941515.1_17	12.3440749302492	63.240908448872	-1.28083841929319	0.993327549737024	-2.35703936759765	899	0.00667245026297558	lcl|NC_013968.1_cds_WP_049941515.1_17
lcl|NC_013967.1_cds_WP_004042054.1_3144	3.55154621691054	4.65199753462736	-0.140196154701387	0.655108055963599	-0.389403072747137	1289	0.344891944036401	lcl|NC_013967.1_cds_WP_004042054.1_3144
lcl|NC_013967.1_cds_WP_004043480.1_2467	8.37607745871048	30.5584595950868	-1.00978902980421	0.988544805982824	-1.86722513224377	467	0.0114551940171755	lcl|NC_013967.1_cds_WP_004043480.1_2467
lcl|NC_013967.1_cds_WP_004043867.1_2095	73.5545059494921	56.6919702760862	0.191771213068166	0.757216862827091	0.375669314157093	401	0.242783137172909	lcl|NC_013967.1_cds_WP_004043867.1_2095
lcl|NC_013967.1_cds_WP_004043482.1_2465	130.44656497737	87.8963222745589	0.451746732289414	0.943291271402449	0.569584247431754	1253	0.0567087285975514	lcl|NC_013967.1_cds_WP_004043482.1_2465
lcl|NC_013967.1_cds_WP_004042501.1_3490	18.1474417951287	29.1572659561138	-0.388927622620538	0.937554417175555	-0.68408925710883	1148	0.062445582824445	lcl|NC_013967.1_cds_WP_004042501.1_3490
lcl|NC_013967.1_cds_WP_004042030.1_3125	16.2984507217408	18.9349771952481	-0.102470139814879	0.472709613099802	-0.21631885065472	320	0.527290386900198	lcl|NC_013967.1_cds_WP_004042030.1_3125
lcl|NC_013967.1_cds_WP_004043483.1_2464	3.86807303079607	12.6009574364321	-0.675128975485766	0.982581217975342	-1.7038464167998	839	0.0174187820246576	lcl|NC_013967.1_cds_WP_004043483.1_2464
lcl|NC_013967.1_cds_WP_004041836.1_2934	10.9048556974969	38.4757374222638	-0.669760667522155	0.982537672436547	-1.8189782982585	473	0.0174623275634532	lcl|NC_013967.1_cds_WP_004041836.1_2934
lcl|NC_013967.1_cds_WP_004042083.1_3169	19.3062941961044	7.86460893078436	0.571097410256852	0.966634626533993	1.29562433423996	983	0.0333653734660071	lcl|NC_013967.1_cds_WP_004042083.1_3169
lcl|NC_013967.1_cds_WP_004043504.1_2443	4.08743511559204	2.4393979852014	0.298876696540229	0.878657440311729	0.744670677781163	1439	0.121342559688271	lcl|NC_013967.1_cds_WP_004043504.1_2443
lcl|NC_013967.1_cds_WP_004041930.1_3023	2.93620112983481	2.92714096112163	0.00144362199949197	0.00304978576910442	0.00445857351410881	671	0.996950214230896	lcl|NC_013967.1_cds_WP_004041930.1_3023
lcl|NC_013967.1_cds_WP_004043486.1_2461	3.13562407594542	7.43902843959425	-0.310708497693445	0.905041207608686	-1.24636160531321	455	0.0949587923913142	lcl|NC_013967.1_cds_WP_004043486.1_2461
lcl|NC_013967.1_cds_WP_004043490.1_2457	23.6743247358694	13.2272541737145	0.443493911691408	0.94099783491807	0.839809670455956	962	0.0590021650819299	lcl|NC_013967.1_cds_WP_004043490.1_2457
lcl|NC_013967.1_cds_WP_004043491.1_2456	27.3238637003806	58.6502586096288	-0.611490735182269	0.972963630484467	-1.10197596888679	860	0.0270363695155335	lcl|NC_013967.1_cds_WP_004043491.1_2456
lcl|NC_013967.1_cds_WP_004042747.1_3599	373.862110588774	353.487460729175	0.115682321333334	0.509963437849758	0.0808472281234731	329	0.490036562150242	lcl|NC_013967.1_cds_WP_004042747.1_3599
lcl|NC_013967.1_cds_WP_004041574.1_2685	8.1176936488305	14.7157252724607	-0.422280924514317	0.948670436205056	-0.858216847287547	1931	0.0513295637949438	lcl|NC_013967.1_cds_WP_004041574.1_2685
lcl|NC_013967.1_cds_WP_004041581.1_2692	2.64621156078869	5.26868053995526	-0.364258657990103	0.925089501491509	-0.993513298691549	2201	0.0749104985084913	lcl|NC_013967.1_cds_WP_004041581.1_2692
lcl|NC_013967.1_cds_WP_004043492.1_2455	5.22857912090377	4.25465411114537	0.1211686035588	0.534152395435089	0.297377093349743	992	0.465847604564911	lcl|NC_013967.1_cds_WP_004043492.1_2455
