	X00_mean	p0_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044952.1_3964	366.645082040151	224.9790634686	1.06059772910978	0.970431593345081	0.704593437433644	641	0.0295684066549187	lcl|NC_013967.1_cds_WP_004044952.1_3964
lcl|NC_013967.1_cds_WP_004044951.1_3963	342.053211295121	364.325666256605	-0.11601809313931	0.400506651098841	-0.0910078600729912	392	0.599493348901159	lcl|NC_013967.1_cds_WP_004044951.1_3963
lcl|NC_013967.1_cds_WP_013035500.1_3962	11.699383620823	30.9823392108667	-0.746279427543507	0.963152698714369	-1.40501355000215	992	0.0368473012856312	lcl|NC_013967.1_cds_WP_013035500.1_3962
lcl|NC_013967.1_cds_WP_004044943.1_3961	17.5609176349908	23.3102480014653	-0.207717944701599	0.733183239805602	-0.408596119623879	2576	0.266816760194398	lcl|NC_013967.1_cds_WP_004044943.1_3961
lcl|NC_013967.1_cds_WP_004044927.1_3959	63.3319836098665	74.1716466786994	-0.160707237129256	0.600269395826775	-0.227933532015348	605	0.399730604173225	lcl|NC_013967.1_cds_WP_004044927.1_3959
lcl|NC_013967.1_cds_WP_004044925.1_3958	83.9495125110752	85.8616781804475	-0.0243725326860818	0.01899715928477	-0.0324924232124087	914	0.98100284071523	lcl|NC_013967.1_cds_WP_004044925.1_3958
lcl|NC_013967.1_cds_WP_004044915.1_3954	283.514310537456	229.914798372828	0.227900597056075	0.741355484962299	0.302322230287973	275	0.258644515037701	lcl|NC_013967.1_cds_WP_004044915.1_3954
lcl|NC_013967.1_cds_WP_004044914.1_3953	3.5117990751279	1.79360138367717	0.342289165771006	0.868744476047904	0.969351008325624	980	0.131255523952096	lcl|NC_013967.1_cds_WP_004044914.1_3953
lcl|NC_013967.1_cds_WP_004044911.1_3952	1.38797320799609	1.87636589837725	-0.139737990016168	0.512955617625198	-0.434961466335883	923	0.487044382374802	lcl|NC_013967.1_cds_WP_004044911.1_3952
lcl|NC_013967.1_cds_WP_013035280.1_3947	8.20794813986583	9.51510856731415	-0.0853098712334234	0.263887224784997	-0.213198502113217	1160	0.736112775215003	lcl|NC_013967.1_cds_WP_013035280.1_3947
lcl|NC_013967.1_cds_WP_004044900.1_3946	18589.4759862025	28496.5632909059	-1.62596570331001	0.999997123939132	-0.616301836469923	389	2.87606086801784e-06	lcl|NC_013967.1_cds_WP_004044900.1_3946
lcl|NC_013967.1_cds_3945	5.19544814588089	3.21334915592839	0.281815379043749	0.829640849684102	0.693170448018369	909	0.170359150315898	lcl|NC_013967.1_cds_3945
lcl|NC_013967.1_cds_WP_004044895.1_3943	95.1369261251212	25.5679748399129	0.822118925536273	0.945454289113405	1.89566751886495	368	0.0545457108865949	lcl|NC_013967.1_cds_WP_004044895.1_3943
lcl|NC_013967.1_cds_WP_004044893.1_3942	35.8790535991202	55.714358376991	-0.380610004003765	0.905805907716604	-0.634907342345115	251	0.0941940922833958	lcl|NC_013967.1_cds_WP_004044893.1_3942
lcl|NC_013967.1_cds_WP_004044889.1_3940	4.40158477682267	5.5336589867145	-0.151432917750796	0.564152229279948	-0.330210685083637	1364	0.435847770720052	lcl|NC_013967.1_cds_WP_004044889.1_3940
lcl|NC_013967.1_cds_WP_004044886.1_3938	36.024819654857	49.2231539908476	-0.14898920987012	0.553906029835289	-0.450345893857633	188	0.446093970164711	lcl|NC_013967.1_cds_WP_004044886.1_3938
lcl|NC_013967.1_cds_3937	349.872100757627	334.899339067977	0.0758142565666218	0.194923331688705	0.0631000979895177	318	0.805076668311295	lcl|NC_013967.1_cds_3937
lcl|NC_013967.1_cds_WP_004044873.1_3936	12.99421484678	11.6821971278395	0.0592590160909793	0.128325112224887	0.153557829626429	593	0.871674887775113	lcl|NC_013967.1_cds_WP_004044873.1_3936
lcl|NC_013967.1_cds_WP_004044866.1_3932	634.167792022465	304.076443892657	1.18260541433707	0.985001235424524	1.06043054960766	203	0.0149987645754759	lcl|NC_013967.1_cds_WP_004044866.1_3932
lcl|NC_013967.1_cds_WP_004044864.1_3931	15.8299581716299	8.51497279687493	0.409710510166575	0.897483042174088	0.894583617379469	680	0.102516957825912	lcl|NC_013967.1_cds_WP_004044864.1_3931
lcl|NC_013967.1_cds_WP_004044859.1_3928	81.0037127899596	190.199822478225	-1.02997570597441	0.971641072261449	-1.23145595938744	296	0.028358927738551	lcl|NC_013967.1_cds_WP_004044859.1_3928
lcl|NC_013967.1_cds_WP_004044857.1_3927	3.13041927051947	6.61627547268736	-0.468268251794337	0.927504759144805	-1.07966340680065	965	0.0724952408551954	lcl|NC_013967.1_cds_WP_004044857.1_3927
lcl|NC_013967.1_cds_WP_004044855.1_3926	6.33508898358845	14.3778818152747	-0.496979579043473	0.926665755253686	-1.18241436114163	1823	0.0733342447463137	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	20.5835113255104	14.5074104269237	0.139916515646673	0.486423024190384	0.504699090183978	209	0.513576975809616	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	2.0501765847649	0.923911856024842	0.584324081199147	0.936986529377824	1.14992105069177	1259	0.0630134706221764	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	27.4667103881775	22.8391992461533	0.113522366625937	0.372623831175019	0.266172063199647	584	0.627376168824981	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	38.1534450020418	34.0118630704275	0.0994935545578057	0.306208080900951	0.165775293870366	665	0.693791919099049	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	9756.14652693417	4399.06893702216	3.79148780188316	1	1.14911321639937	191	0	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	59.386233921699	136.950006438046	-0.746857657837117	0.963018599295144	-1.20544888416674	416	0.0369814007048559	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	26.1561584032812	38.1639052997362	-0.233227284430987	0.7845786921574	-0.545058143928863	212	0.2154213078426	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	24.3981045598477	31.8446713910587	-0.203044070128483	0.722242499358526	-0.384282912662904	1565	0.277757500641474	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	13.8692125398716	19.537949905425	-0.190955783679789	0.692231802175773	-0.494393217645101	983	0.307768197824227	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	40.2293499997943	55.1102780836307	-0.257216690220017	0.81896437133341	-0.454072978949232	1106	0.18103562866659	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	17.2370058962163	8.94773097488674	0.48124888510296	0.911069454541022	0.945915411391343	650	0.0889305454589785	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	2.10156039684664	2.89183318404351	-0.127682362994286	0.456117564352715	-0.460523413778081	1019	0.543882435647285	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	4.05503078125765	2.92814355377036	0.236594048144145	0.760085394757052	0.469726581575753	1589	0.239914605242948	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	8.58433225121986	3.87993671359332	0.542485062406623	0.929518426088173	1.14567279526252	1499	0.0704815739118274	lcl|NC_013967.1_cds_WP_004044797.1_3898
lcl|NC_013967.1_cds_WP_004044789.1_3895	9.89650488465027	4.89864291504136	0.499111171615953	0.914927069565846	1.01453697271164	2612	0.0850729304341541	lcl|NC_013967.1_cds_WP_004044789.1_3895
lcl|NC_013967.1_cds_WP_004044786.1_3893	5.29199349574603	5.51282003192074	-0.0298156074853118	0.0324280889448373	-0.0589792164385426	1055	0.967571911055163	lcl|NC_013967.1_cds_WP_004044786.1_3893
lcl|NC_013967.1_cds_WP_004044777.1_3890	40.7306237669836	20.2435461780855	0.541017759936621	0.929060022714793	1.00865187125244	890	0.0709399772852068	lcl|NC_013967.1_cds_WP_004044777.1_3890
lcl|NC_013967.1_cds_WP_004044773.1_3888	62.936749317183	49.7095453230015	0.181326387176728	0.62462187294922	0.340379757888441	377	0.37537812705078	lcl|NC_013967.1_cds_WP_004044773.1_3888
lcl|NC_013967.1_cds_WP_004044769.1_3886	32.7295063470973	26.7062378587181	0.145990103922767	0.509775723649714	0.293415086629051	392	0.490224276350286	lcl|NC_013967.1_cds_WP_004044769.1_3886
lcl|NC_013967.1_cds_WP_004044767.1_3885	7.15021717658339	14.5859090424295	-0.460018781242926	0.927219671149185	-1.02851633533945	599	0.0727803288508145	lcl|NC_013967.1_cds_WP_004044767.1_3885
lcl|NC_013967.1_cds_WP_004044765.1_3884	10.120809247641	8.4260240440867	0.122349210174383	0.412722148305669	0.264400712969154	1313	0.587277851694331	lcl|NC_013967.1_cds_WP_004044765.1_3884
lcl|NC_013967.1_cds_WP_004044763.1_3883	8.40293350779217	3.1996751344494	0.444131172000637	0.904963274946794	1.39296763359008	719	0.0950367250532062	lcl|NC_013967.1_cds_WP_004044763.1_3883
lcl|NC_013967.1_cds_3882	10.4601488007462	18.0071875142863	-0.324595850887052	0.876736094579311	-0.783669494084475	1157	0.123263905420689	lcl|NC_013967.1_cds_3882
lcl|NC_013967.1_cds_WP_004044756.1_3880	36.6323576204427	51.8360860089771	-0.287443784421513	0.849180538397436	-0.500838234271124	749	0.150819461602564	lcl|NC_013967.1_cds_WP_004044756.1_3880
lcl|NC_013967.1_cds_WP_004044752.1_3878	13.051655729535	6.32176644964824	0.504086238682149	0.916382804250289	1.04583319567046	920	0.0836171957497106	lcl|NC_013967.1_cds_WP_004044752.1_3878
lcl|NC_013967.1_cds_WP_004044748.1_3876	0.430195386703168	1.27103048221452	-0.459699584597027	0.92720416863877	-1.56293467098823	584	0.07279583136123	lcl|NC_013967.1_cds_WP_004044748.1_3876
lcl|NC_013967.1_cds_WP_004044747.1_3875	3.02690841287704	4.06642863494264	-0.177381610247269	0.65499319581357	-0.425917271822334	998	0.34500680418643	lcl|NC_013967.1_cds_WP_004044747.1_3875
lcl|NC_013967.1_cds_WP_004044740.1_3872	358.336364826153	311.168421666514	0.305927685042276	0.849145142343435	0.203618800501027	290	0.150854857656565	lcl|NC_013967.1_cds_WP_004044740.1_3872
lcl|NC_013967.1_cds_WP_004044738.1_3871	20.0287144739278	24.868930977296	-0.0988852686801875	0.322543040510514	-0.312274666838976	422	0.677456959489486	lcl|NC_013967.1_cds_WP_004044738.1_3871
lcl|NC_013967.1_cds_WP_004044731.1_3868	3.83978895324076	2.80889918120645	0.19409278694781	0.659395400865896	0.451022174846207	1454	0.340604599134104	lcl|NC_013967.1_cds_WP_004044731.1_3868
lcl|NC_013967.1_cds_WP_004044729.1_3867	1.13060548410819	1.7918237874119	-0.177454248549906	0.655210658476478	-0.664333165956833	761	0.344789341523522	lcl|NC_013967.1_cds_WP_004044729.1_3867
lcl|NC_013967.1_cds_WP_004044727.1_3866	0.835812583851799	3.36832565398114	-0.537011807740529	0.93219132529122	-2.01078024182011	683	0.0678086747087805	lcl|NC_013967.1_cds_WP_004044727.1_3866
lcl|NC_013967.1_cds_WP_004044724.1_3864	31.9877458072804	51.3897781937187	-0.337487822390705	0.884586938313447	-0.683962096677914	587	0.115413061686553	lcl|NC_013967.1_cds_WP_004044724.1_3864
lcl|NC_013967.1_cds_WP_004044723.1_3863	3.09818445218958	4.21960711028516	-0.165526738815732	0.6173905898023	-0.445685636771994	827	0.3826094101977	lcl|NC_013967.1_cds_WP_004044723.1_3863
lcl|NC_013967.1_cds_WP_004044720.1_3860	29.1711408951891	69.7481113572441	-0.641925977695367	0.948194985552698	-1.25761234037461	527	0.0518050144473018	lcl|NC_013967.1_cds_WP_004044720.1_3860
lcl|NC_013967.1_cds_WP_004044718.1_3858	71.8534454138213	78.2258322143616	-0.0878503089556189	0.274789468041702	-0.122587765428238	1409	0.725210531958298	lcl|NC_013967.1_cds_WP_004044718.1_3858
lcl|NC_013967.1_cds_WP_004044717.1_3857	317.186150052844	345.472741605301	-0.14338564691524	0.529476226791336	-0.123242106904019	263	0.470523773208664	lcl|NC_013967.1_cds_WP_004044717.1_3857
lcl|NC_013967.1_cds_WP_004044714.1_3854	4.2532378928199	3.77728620327633	0.055336394271101	0.114896930030238	0.171211450009237	917	0.885103069969762	lcl|NC_013967.1_cds_WP_004044714.1_3854
lcl|NC_013967.1_cds_WP_013035286.1_3960	578.768795204317	916.07803878574	-1.40895724026757	0.943202129125617	-0.662483363875283	389	0.0567978708743829	lcl|NC_013967.1_cds_WP_013035286.1_3960
lcl|NC_013967.1_cds_WP_004044713.1_3853	2.15185639705672	4.66002364416587	-0.398309337539315	0.915127813022097	-1.11475547123347	1004	0.0848721869779032	lcl|NC_013967.1_cds_WP_004044713.1_3853
lcl|NC_013967.1_cds_WP_004044710.1_3850	2.24926133086266	5.09823185906633	-0.316161223300392	0.871015908736905	-1.18054569555572	578	0.128984091263095	lcl|NC_013967.1_cds_WP_004044710.1_3850
lcl|NC_013967.1_cds_WP_004044709.1_3849	4.42955042330022	3.96321985259038	0.0577568690338134	0.123131701562064	0.160487279573125	587	0.876868298437936	lcl|NC_013967.1_cds_WP_004044709.1_3849
lcl|NC_013967.1_cds_WP_004044703.1_3844	18.3865726410222	18.2635393307993	0.00421770007169538	0.00597524713062791	0.00968620305584598	443	0.994024752869372	lcl|NC_013967.1_cds_WP_004044703.1_3844
lcl|NC_013967.1_cds_WP_013035604.1_3843	1.6567974100038	1.34795196012548	0.0978075824795015	0.298098089605959	0.297628122375427	1304	0.701901910394041	lcl|NC_013967.1_cds_WP_013035604.1_3843
lcl|NC_013967.1_cds_WP_013035546.1_3840	55.6100752082151	80.9123097711608	-0.322576929906036	0.875415165869458	-0.541012918643018	722	0.124584834130542	lcl|NC_013967.1_cds_WP_013035546.1_3840
lcl|NC_013967.1_cds_WP_004044698.1_3839	954.1835430837	826.559538471794	0.438330079129965	0.903773176890993	0.207148061197591	722	0.0962268231090068	lcl|NC_013967.1_cds_WP_004044698.1_3839
lcl|NC_013967.1_cds_WP_004044696.1_3837	111.376456086368	380.885037176299	-2.07443955584271	0.999999999999996	-1.7739113206424	200	4.21884749357559e-15	lcl|NC_013967.1_cds_WP_004044696.1_3837
lcl|NC_013967.1_cds_WP_004044690.1_3831	1.58356398256462	2.80694606839903	-0.205289656287046	0.727528341322519	-0.825826185301636	617	0.272471658677481	lcl|NC_013967.1_cds_WP_004044690.1_3831
lcl|NC_013967.1_cds_WP_004044689.1_3830	14.9832290639616	8.88889375981006	0.339199684455987	0.866908041318393	0.75327278611113	980	0.133091958681607	lcl|NC_013967.1_cds_WP_004044689.1_3830
lcl|NC_013967.1_cds_WP_004044688.1_3829	3.73791487077019	2.94934286168078	0.144542733450298	0.504350614419161	0.341840167037583	1376	0.495649385580839	lcl|NC_013967.1_cds_WP_004044688.1_3829
lcl|NC_013967.1_cds_WP_004044681.1_3823	6.72313732988367	7.12078633744891	-0.0330032549371015	0.0419737288276248	-0.0829019455558525	893	0.958026271172375	lcl|NC_013967.1_cds_WP_004044681.1_3823
lcl|NC_013967.1_cds_WP_004044680.1_3822	24.933147402593	38.6599665742786	-0.336090727461222	0.883790204144121	-0.632775379175381	569	0.116209795855879	lcl|NC_013967.1_cds_WP_004044680.1_3822
lcl|NC_013967.1_cds_WP_004044677.1_3819	203.404937231037	297.529176060717	-0.788682301004866	0.954494592422545	-0.548676449692407	827	0.0455054075774547	lcl|NC_013967.1_cds_WP_004044677.1_3819
lcl|NC_013967.1_cds_WP_049914905.1_3817	13.5637281517099	12.3003929626218	0.0639087959076579	0.145542266103617	0.141049368530881	1139	0.854457733896383	lcl|NC_013967.1_cds_WP_049914905.1_3817
lcl|NC_013967.1_cds_WP_004044671.1_3813	81.1737402388679	48.8200400852863	0.402902848685478	0.896078165238965	0.733539610349824	485	0.103921834761035	lcl|NC_013967.1_cds_WP_004044671.1_3813
lcl|NC_013967.1_cds_WP_004044669.1_3811	177.48441496772	198.55939454779	-0.169331723774794	0.630094181662676	-0.161878275381293	449	0.369905818337324	lcl|NC_013967.1_cds_WP_004044669.1_3811
lcl|NC_013967.1_cds_WP_004044705.1_3846	5.98489418670699	3.52344316373813	0.300588300149569	0.845676786096616	0.764339798149282	1658	0.154323213903384	lcl|NC_013967.1_cds_WP_004044705.1_3846
lcl|NC_013967.1_cds_WP_004044664.1_3806	4.28268179893646	5.80283419569646	-0.203296406884207	0.722849230295448	-0.438243217665664	2009	0.277150769704552	lcl|NC_013967.1_cds_WP_004044664.1_3806
lcl|NC_013967.1_cds_WP_004044663.1_3805	6.31484830635687	6.41507064234901	-0.00773037205443177	0.000132181481569349	-0.0227170738841304	548	0.999867818518431	lcl|NC_013967.1_cds_WP_004044663.1_3805
lcl|NC_013967.1_cds_WP_004044661.1_3803	12.9977422651283	24.4095881768454	-0.40736094928747	0.918956966469127	-0.90918690919882	431	0.0810430335308727	lcl|NC_013967.1_cds_WP_004044661.1_3803
lcl|NC_013967.1_cds_WP_004044660.1_3802	4.69652448377662	7.19488702263849	-0.289063518815835	0.850548762071339	-0.615378503064483	1376	0.149451237928661	lcl|NC_013967.1_cds_WP_004044660.1_3802
lcl|NC_013967.1_cds_WP_004044658.1_3800	2.33793679854685	1.40823853115651	0.343248065076793	0.869333054451866	0.731344207852576	1652	0.130666945548134	lcl|NC_013967.1_cds_WP_004044658.1_3800
lcl|NC_013967.1_cds_WP_004044657.1_3799	39.2128824009469	127.414223138297	-0.984668962325088	0.972057674585906	-1.70012673507057	353	0.0279423254140942	lcl|NC_013967.1_cds_WP_004044657.1_3799
lcl|NC_013967.1_cds_WP_004044656.1_3798	6.78061059857106	6.97656080600574	-0.0116002081079181	0.00143631047178461	-0.0411008199414802	578	0.998563689528215	lcl|NC_013967.1_cds_WP_004044656.1_3798
lcl|NC_013967.1_cds_WP_004044655.1_3797	3.77387272249652	3.81286194360874	-0.00423467185111655	0.000448773292909044	-0.0148285273246546	461	0.999551226707091	lcl|NC_013967.1_cds_WP_004044655.1_3797
lcl|NC_013967.1_cds_WP_004044654.1_3796	3.05912009217029	3.0184927346726	0.00726818331108547	0.0094039034988681	0.0192884153490593	1550	0.990596096501132	lcl|NC_013967.1_cds_WP_004044654.1_3796
lcl|NC_013967.1_cds_WP_004044650.1_3792	2.27417244488942	3.07466777130411	-0.160064336137524	0.597926575938612	-0.435088876200493	950	0.402073424061388	lcl|NC_013967.1_cds_WP_004044650.1_3792
lcl|NC_013967.1_cds_3791	1.92266094615941	3.23473826920388	-0.318112280053551	0.872374604570354	-0.750544613458764	895	0.127625395429646	lcl|NC_013967.1_cds_3791
lcl|NC_013967.1_cds_WP_013035365.1_3789	48.0939948029002	51.2370903991311	-0.0485881721691828	0.101293500269145	-0.0913317867649827	617	0.898706499730855	lcl|NC_013967.1_cds_WP_013035365.1_3789
lcl|NC_013967.1_cds_WP_004044646.1_3784	1.29170992154431	1.04169618219633	0.075205819611616	0.192227490194083	0.310347554212974	785	0.807772509805917	lcl|NC_013967.1_cds_WP_004044646.1_3784
lcl|NC_013967.1_cds_WP_013035380.1_3782	146.199116195776	307.192857572324	-0.622251551445589	0.94680138437175	-1.07121008295589	302	0.0531986156282505	lcl|NC_013967.1_cds_WP_013035380.1_3782
lcl|NC_013967.1_cds_WP_004041397.1_3779	1.17867003557445	1.05458297981439	0.0556989499189862	0.116068734494998	0.160487279573125	1103	0.883931265505002	lcl|NC_013967.1_cds_WP_004041397.1_3779
lcl|NC_013967.1_cds_WP_004043056.1_3775	31.8552298061365	28.7409454061139	0.0637542929745265	0.144940484235558	0.14842272653777	581	0.855059515764442	lcl|NC_013967.1_cds_WP_004043056.1_3775
lcl|NC_013967.1_cds_WP_004043055.1_3774	18.3191466939938	17.074398900003	0.0586537580746955	0.126231667664544	0.101517514566137	1361	0.873768332335456	lcl|NC_013967.1_cds_WP_004043055.1_3774
lcl|NC_013967.1_cds_WP_004044917.1_3955	28.7195551737943	20.4970048763925	0.190774890828627	0.650598044872434	0.486620292576788	227	0.349401955127566	lcl|NC_013967.1_cds_WP_004044917.1_3955
lcl|NC_013967.1_cds_WP_004043053.1_3772	353.476945968094	415.74282589472	-0.173051752343746	0.641903058501534	-0.234075243969532	395	0.358096941498466	lcl|NC_013967.1_cds_WP_004043053.1_3772
lcl|NC_013967.1_cds_WP_004043052.1_3771	136.265078356154	121.511364131698	0.120609775058534	0.404931050722914	0.165324633949925	371	0.595068949277086	lcl|NC_013967.1_cds_WP_004043052.1_3771
lcl|NC_013967.1_cds_WP_004043050.1_3769	13.7574382690169	20.7827644192009	-0.323318653983617	0.875899018005442	-0.59517571190567	1847	0.124100981994558	lcl|NC_013967.1_cds_WP_004043050.1_3769
lcl|NC_013967.1_cds_WP_004043049.1_3768	3020.43448818249	3210.25765863066	-0.211780958819957	0.742337300398109	-0.0879329986743441	218	0.257662699601891	lcl|NC_013967.1_cds_WP_004043049.1_3768
lcl|NC_013967.1_cds_WP_013035544.1_3765	5.87736459872792	4.23025654497517	0.158844782629093	0.555425318335371	0.474424239206597	1106	0.444574681664629	lcl|NC_013967.1_cds_WP_013035544.1_3765
lcl|NC_013967.1_cds_WP_004043045.1_3764	1.6159041306245	2.16536331408936	-0.15853646231584	0.592226692320433	-0.422267499408961	1337	0.407773307679567	lcl|NC_013967.1_cds_WP_004043045.1_3764
lcl|NC_013967.1_cds_WP_004043043.1_3762	13.0393621045469	20.5841030397163	-0.318308606641054	0.872511975449223	-0.658657290469091	761	0.127488024550777	lcl|NC_013967.1_cds_WP_004043043.1_3762
lcl|NC_013967.1_cds_WP_013035593.1_3760	58.8312504371576	51.737393542199	0.124834688255301	0.423643926520856	0.185375325656171	1313	0.576356073479144	lcl|NC_013967.1_cds_WP_013035593.1_3760
lcl|NC_013967.1_cds_WP_004043040.1_3759	11.1417510225281	4.23996836624509	0.420560206295827	0.899845780105708	1.39385057628408	695	0.100154219894292	lcl|NC_013967.1_cds_WP_004043040.1_3759
lcl|NC_013967.1_cds_WP_004043039.1_3758	545.622250908807	408.090518056665	0.4426399506331	0.904663615579089	0.419013289704499	320	0.0953363844209114	lcl|NC_013967.1_cds_WP_004043039.1_3758
lcl|NC_013967.1_cds_WP_004043038.1_3757	80.1920865406021	61.4222843671882	0.259921321229431	0.80216980320994	0.384697707839761	731	0.19783019679006	lcl|NC_013967.1_cds_WP_004043038.1_3757
lcl|NC_013967.1_cds_WP_004043037.1_3756	7.36550545911882	7.70695087793907	-0.0276062038958013	0.0266390127694502	-0.065375661772088	758	0.97336098723055	lcl|NC_013967.1_cds_WP_004043037.1_3756
lcl|NC_013967.1_cds_WP_004043034.1_3753	8.67751560734366	12.2782804445064	-0.258916857135442	0.820996617824039	-0.500754567497996	1040	0.179003382175961	lcl|NC_013967.1_cds_WP_004043034.1_3753
lcl|NC_013967.1_cds_WP_004043033.1_3752	24.5263389238778	25.4728029696934	-0.0276549846876894	0.0267628566055395	-0.0546258221079237	962	0.973237143394461	lcl|NC_013967.1_cds_WP_004043033.1_3752
lcl|NC_013967.1_cds_WP_004043030.1_3749	118.852552705272	159.340069791435	-0.424318891420214	0.923341394265913	-0.422936222238677	347	0.0766586057340866	lcl|NC_013967.1_cds_WP_004043030.1_3749
lcl|NC_013967.1_cds_WP_004043027.1_3746	112.866623996231	86.6467817896324	0.252109298342167	0.789591046068216	0.381400855765944	392	0.210408953931784	lcl|NC_013967.1_cds_WP_004043027.1_3746
lcl|NC_013967.1_cds_WP_004043024.1_3743	49.2214401262205	39.7495297611553	0.181002202702764	0.623693817015528	0.308349075594805	437	0.376306182984472	lcl|NC_013967.1_cds_WP_004043024.1_3743
lcl|NC_013967.1_cds_WP_004043022.1_3741	333.21211688157	449.293643853489	-0.40512580802377	0.9180972213833	-0.431217788603271	194	0.0819027786167005	lcl|NC_013967.1_cds_WP_004043022.1_3741
lcl|NC_013967.1_cds_WP_004043020.1_3739	31.1914411808075	27.0563157544459	0.111306807503308	0.362350177755084	0.205184811467758	1199	0.637649822244916	lcl|NC_013967.1_cds_WP_004043020.1_3739
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.25225462889542	1.69279761854074	-0.0982707344911409	0.319853462461848	-0.434881558501346	815	0.680146537538152	lcl|NC_013967.1_cds_WP_004043017.1_3736
lcl|NC_013967.1_cds_WP_004043016.1_3735	8.44727432610667	14.4829695312078	-0.332722026108601	0.881834812906546	-0.777799628705782	962	0.118165187093454	lcl|NC_013967.1_cds_WP_004043016.1_3735
lcl|NC_013967.1_cds_3733	5.13679941295773	9.09418446483442	-0.231041841113253	0.780753616880989	-0.824074528810487	577	0.219246383119011	lcl|NC_013967.1_cds_3733
lcl|NC_013967.1_cds_WP_013035579.1_3780	2.20801738256544	9.83989059738717	-0.698350902291452	0.958042216074271	-2.1558907456291	1169	0.0419577839257292	lcl|NC_013967.1_cds_WP_013035579.1_3780
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.24875293672908	0.844125563668561	0.286164559564519	0.833915052840268	0.564958549970613	2756	0.166084947159732	lcl|NC_013967.1_cds_WP_004043013.1_3731
lcl|NC_013967.1_cds_WP_004043010.1_3728	21.8880039094667	24.0818617089721	-0.0725323258386558	0.208308163002741	-0.137806534563104	746	0.791691836997259	lcl|NC_013967.1_cds_WP_004043010.1_3728
lcl|NC_013967.1_cds_WP_004043009.1_3727	1.15333883834629	3.08386919794788	-0.442074861083287	0.925634254862419	-1.41892515146289	746	0.074365745137581	lcl|NC_013967.1_cds_WP_004043009.1_3727
lcl|NC_013967.1_cds_WP_004043008.1_3726	0.780046032100032	1.59358962466331	-0.357745027215884	0.894517043650799	-1.03064899167438	1103	0.105482956349201	lcl|NC_013967.1_cds_WP_004043008.1_3726
lcl|NC_013967.1_cds_WP_013035402.1_3725	178.422098310319	924.827204497555	-2.76431609311692	1	-2.37388952640189	365	0	lcl|NC_013967.1_cds_WP_013035402.1_3725
lcl|NC_013967.1_cds_WP_004043006.1_3724	9.77498533262117	10.4464819863616	-0.0338001734100039	0.0445982468422683	-0.0958507315619864	1064	0.955401753157732	lcl|NC_013967.1_cds_WP_004043006.1_3724
lcl|NC_013967.1_cds_WP_004043002.1_3721	42.3342869627523	55.0094487339331	-0.27311951820069	0.836208715403285	-0.377852855453104	1046	0.163791284596715	lcl|NC_013967.1_cds_WP_004043002.1_3721
lcl|NC_013967.1_cds_WP_004043001.1_3720	249.633579496615	445.422141630292	-0.713747804891729	0.963226595463167	-0.835361263709683	341	0.0367734045368329	lcl|NC_013967.1_cds_WP_004043001.1_3720
lcl|NC_013967.1_cds_WP_004042992.1_3715	11.1257427595647	7.48730366621761	0.258111524055116	0.79934851566125	0.571383481428599	1160	0.20065148433875	lcl|NC_013967.1_cds_WP_004042992.1_3715
lcl|NC_013967.1_cds_WP_004042985.1_3712	136.423257764497	129.898969444145	0.0544728371190274	0.112107354141126	0.0706996342603183	593	0.887892645858874	lcl|NC_013967.1_cds_WP_004042985.1_3712
lcl|NC_013967.1_cds_WP_004042983.1_3711	7.9758124997111	6.08035276501675	0.182490165272353	0.627913808175086	0.39147646715782	863	0.372086191824914	lcl|NC_013967.1_cds_WP_004042983.1_3711
lcl|NC_013967.1_cds_WP_004042970.1_3705	13.1027085099548	16.0999568156773	-0.0929082622052675	0.296546221051233	-0.297191751170819	464	0.703453778948767	lcl|NC_013967.1_cds_WP_004042970.1_3705
