	X00_mean	X04_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004042381.1_3436	23.6237905344359	98.5721056972018	-1.24624420322807	0.990999206586787	-2.06093897545763	869	0.00900079341321258	lcl|NC_013967.1_cds_WP_004042381.1_3436
lcl|NC_013967.1_cds_WP_049914820.1_3435	0.63976999472757	5.73298359568394	-0.713818139488244	0.964527547450981	-3.16366091430484	293	0.0354724525490194	lcl|NC_013967.1_cds_WP_049914820.1_3435
lcl|NC_013967.1_cds_WP_004042374.1_3432	432.656116982594	80.3397402212373	2.17515478333746	0.999999698539638	2.42903509838678	509	3.01460361673556e-07	lcl|NC_013967.1_cds_WP_004042374.1_3432
lcl|NC_013967.1_cds_WP_004042454.1_3465	33.1084181638142	37.2930362635933	-0.0937892528787383	0.229455001559543	-0.17170817681065	578	0.770544998440457	lcl|NC_013967.1_cds_WP_004042454.1_3465
lcl|NC_013967.1_cds_WP_004042365.1_3428	5.18687530594825	0.823551459438314	0.79261546328967	0.975907225800877	2.65493498291844	614	0.024092774199123	lcl|NC_013967.1_cds_WP_004042365.1_3428
lcl|NC_013967.1_cds_WP_004042362.1_3427	320.440441565009	365.628017687435	-0.124168155915454	0.370272645934467	-0.190320390552139	212	0.629727354065533	lcl|NC_013967.1_cds_WP_004042362.1_3427
lcl|NC_013967.1_cds_WP_004042360.1_3426	9.70116036374764	17.8239096659805	-0.442533375904298	0.914678333565009	-0.877584601362268	3101	0.0853216664349912	lcl|NC_013967.1_cds_WP_004042360.1_3426
lcl|NC_013967.1_cds_WP_004042359.1_3425	49.0973132605384	221.78025740921	-1.61384838459555	0.99947923942682	-2.1754149607862	428	0.000520760573179624	lcl|NC_013967.1_cds_WP_004042359.1_3425
lcl|NC_013967.1_cds_WP_004042357.1_3424	13.7599936163746	25.3321146081002	-0.395032529075087	0.891915222304614	-0.88048771086996	467	0.108084777695386	lcl|NC_013967.1_cds_WP_004042357.1_3424
lcl|NC_013967.1_cds_WP_004042355.1_3423	1210.85299974657	3122.28246126876	-2.8745703722993	0.999999999999997	-1.3665773291995	188	2.77555756156289e-15	lcl|NC_013967.1_cds_WP_004042355.1_3423
lcl|NC_013967.1_cds_WP_004042352.1_3422	6.90506614274407	24.6163183873276	-0.71221151347393	0.964278870091176	-1.83388786966141	560	0.035721129908824	lcl|NC_013967.1_cds_WP_004042352.1_3422
lcl|NC_013967.1_cds_WP_004042350.1_3421	15.6774303322525	15.548592624356	0.0053748919754732	0.000896759975653638	0.0119051073061308	983	0.999103240024346	lcl|NC_013967.1_cds_WP_004042350.1_3421
lcl|NC_013967.1_cds_WP_004042345.1_3418	17.1212389347325	11.8374885417179	0.245181172618352	0.726249627281294	0.532424073243716	935	0.273750372718706	lcl|NC_013967.1_cds_WP_004042345.1_3418
lcl|NC_013967.1_cds_3417	1.29832964508996	1.51090219378298	-0.0528487509301861	0.0682283690439761	-0.218753543385722	1327	0.931771630956024	lcl|NC_013967.1_cds_3417
lcl|NC_013967.1_cds_WP_081442892.1_3412	1414.17787146744	694.649023672354	0.881609723848064	0.977850677876562	1.02560745466762	179	0.0221493221234385	lcl|NC_013967.1_cds_WP_081442892.1_3412
lcl|NC_013967.1_cds_WP_004042333.1_3411	122.073098632188	71.5853958094118	0.584292988549363	0.957719852444552	0.770008109920425	638	0.0422801475554477	lcl|NC_013967.1_cds_WP_004042333.1_3411
lcl|NC_013967.1_cds_WP_004042329.1_3409	9.05374975083802	18.9599513397296	-0.522053268049333	0.944879912571561	-1.06636792600011	2255	0.0551200874284392	lcl|NC_013967.1_cds_WP_004042329.1_3409
lcl|NC_013967.1_cds_WP_004042487.1_3482	20.0427870102102	15.0868686702847	0.203303316590144	0.617661028275618	0.409789732809168	1247	0.382338971724382	lcl|NC_013967.1_cds_WP_004042487.1_3482
lcl|NC_013967.1_cds_WP_004042327.1_3407	124.04880252673	199.333351887501	-0.581047570583752	0.959363126030934	-0.68427530937852	1268	0.0406368739690658	lcl|NC_013967.1_cds_WP_004042327.1_3407
lcl|NC_013967.1_cds_WP_004042321.1_3403	16.7166736752877	44.3233064522521	-0.795712770898034	0.975024402680433	-1.40677770331027	728	0.0249755973195673	lcl|NC_013967.1_cds_WP_004042321.1_3403
lcl|NC_013967.1_cds_WP_004042315.1_3399	35.9774412132087	18.3238098336212	0.375950559052592	0.871330550508875	0.973373087303656	392	0.128669449491125	lcl|NC_013967.1_cds_WP_004042315.1_3399
lcl|NC_013967.1_cds_WP_004042314.1_3398	34.3406263639028	40.3500034548844	-0.124287132861447	0.370795684792962	-0.232652443076447	650	0.629204315207038	lcl|NC_013967.1_cds_WP_004042314.1_3398
lcl|NC_013967.1_cds_WP_004042313.1_3397	7.6837890315101	20.4475455390914	-0.594611415771109	0.961866041566194	-1.41203786327579	581	0.0381339584338064	lcl|NC_013967.1_cds_WP_004042313.1_3397
lcl|NC_013967.1_cds_WP_004042308.1_3392	14.3553476752634	19.1213981919648	-0.233336813152003	0.704718732694501	-0.413599747791926	1337	0.295281267305499	lcl|NC_013967.1_cds_WP_004042308.1_3392
lcl|NC_013967.1_cds_WP_004042307.1_3391	12.4437915866229	12.7113856420236	-0.0131900498960868	0.00338411156896012	-0.0306951667569845	2678	0.99661588843104	lcl|NC_013967.1_cds_WP_004042307.1_3391
lcl|NC_013967.1_cds_WP_004042306.1_3390	344.89672050085	215.761397778427	0.78404358564768	0.975216203160226	0.676727637790853	587	0.0247837968397737	lcl|NC_013967.1_cds_WP_004042306.1_3390
lcl|NC_013967.1_cds_WP_004042303.1_3387	30.5866132937484	8.27788366201523	0.50801510706266	0.937671044208222	1.8855664950847	251	0.062328955791778	lcl|NC_013967.1_cds_WP_004042303.1_3387
lcl|NC_013967.1_cds_WP_004042302.1_3386	198.839785400506	62.6639605601102	1.38622104098554	0.995740929371506	1.66589859076957	1262	0.0042590706284944	lcl|NC_013967.1_cds_WP_004042302.1_3386
lcl|NC_013967.1_cds_WP_004042301.1_3385	147.682520284364	159.539195119763	-0.0972707555376256	0.245850202666476	-0.11141182590621	485	0.754149797333524	lcl|NC_013967.1_cds_WP_004042301.1_3385
lcl|NC_013967.1_cds_WP_004042297.1_3381	9.79560521165695	13.2348501640518	-0.182226830565921	0.578601307204257	-0.434135325889022	656	0.421398692795743	lcl|NC_013967.1_cds_WP_004042297.1_3381
lcl|NC_013967.1_cds_WP_004042294.1_3378	5.65089446306234	16.6615322185265	-0.539845676822039	0.949393251973727	-1.55996992855259	800	0.050606748026273	lcl|NC_013967.1_cds_WP_004042294.1_3378
lcl|NC_013967.1_cds_WP_004042293.1_3377	18.8167497474104	12.2403198835343	0.29882305473004	0.817411505213707	0.620376188829512	1091	0.182588494786293	lcl|NC_013967.1_cds_WP_004042293.1_3377
lcl|NC_013967.1_cds_WP_004042290.1_3374	1.80090075926128	1.94722937834381	-0.0477510495085858	0.0546360821691764	-0.112704157594517	1421	0.945363917830824	lcl|NC_013967.1_cds_WP_004042290.1_3374
lcl|NC_013967.1_cds_WP_049914824.1_3373	1.28596983864838	0.58593059844232	0.411486098689614	0.896817695032151	1.13405510846827	995	0.103182304967849	lcl|NC_013967.1_cds_WP_049914824.1_3373
lcl|NC_013967.1_cds_WP_004042287.1_3372	1.04691792917138	1.34411026620194	-0.111157993672353	0.311379574561048	-0.360503146934153	869	0.688620425438952	lcl|NC_013967.1_cds_WP_004042287.1_3372
lcl|NC_013967.1_cds_WP_004042285.1_3370	1760.43062744005	586.00860219708	4.21456250786101	1	1.58693462896438	239	0	lcl|NC_013967.1_cds_WP_004042285.1_3370
lcl|NC_013967.1_cds_WP_004042284.1_3369	182.924939667415	50.0158565659333	1.31241064435572	0.99370827561183	1.87079433177491	533	0.00629172438817038	lcl|NC_013967.1_cds_WP_004042284.1_3369
lcl|NC_013967.1_cds_WP_004042283.1_3368	132.991665386927	88.7883780147427	0.342228280303319	0.846374681809305	0.582893082602715	251	0.153625318190695	lcl|NC_013967.1_cds_WP_004042283.1_3368
lcl|NC_013967.1_cds_WP_004044841.1_3922	576.760500111043	939.655446669074	-0.86809202014574	0.977218855726129	-0.704159481737016	692	0.0227811442738708	lcl|NC_013967.1_cds_WP_004044841.1_3922
lcl|NC_013967.1_cds_WP_004042331.1_3410	1.85709722707568	1.14224811841975	0.353702045098635	0.854363679321706	0.701173282524959	689	0.145636320678294	lcl|NC_013967.1_cds_WP_004042331.1_3410
lcl|NC_013967.1_cds_WP_013035537.1_3367	176.957658116136	360.112545909256	-0.907146772149251	0.978635668171027	-1.02504366427734	188	0.0213643318289726	lcl|NC_013967.1_cds_WP_013035537.1_3367
lcl|NC_013967.1_cds_WP_004042280.1_3365	4.69924360769196	9.83605744277459	-0.400159129623846	0.894370422199334	-1.06565160167499	950	0.105629577800666	lcl|NC_013967.1_cds_WP_004042280.1_3365
lcl|NC_013967.1_cds_WP_004042279.1_3364	41.8430789835289	22.3747677624789	0.339698097168543	0.844701552817872	0.903116306755205	371	0.155298447182128	lcl|NC_013967.1_cds_WP_004042279.1_3364
lcl|NC_013967.1_cds_WP_004042273.1_3358	658.525214382787	221.687610223487	2.52659405247828	0.999999908432823	1.57071053866136	1142	9.15671767298676e-08	lcl|NC_013967.1_cds_WP_004042273.1_3358
lcl|NC_013967.1_cds_WP_004042272.1_3357	12.0506551461144	5.08576990419223	0.480721196722213	0.928750269684287	1.24457348549486	689	0.0712497303157135	lcl|NC_013967.1_cds_WP_004042272.1_3357
lcl|NC_013967.1_cds_WP_004042270.1_3355	13.3058021704821	14.1243384979431	-0.0351991052755646	0.0284010692601651	-0.0861278125188842	1481	0.971598930739835	lcl|NC_013967.1_cds_WP_004042270.1_3355
lcl|NC_013967.1_cds_WP_004042269.1_3354	77.3250389977024	84.8586610317687	-0.10216195813565	0.269047753155718	-0.134126258889158	2231	0.730952246844282	lcl|NC_013967.1_cds_WP_004042269.1_3354
lcl|NC_013967.1_cds_WP_004042267.1_3352	54.9248028219835	66.4093863266059	-0.162487215055495	0.516693031463606	-0.273929381585341	848	0.483306968536394	lcl|NC_013967.1_cds_WP_004042267.1_3352
lcl|NC_013967.1_cds_WP_004042266.1_3351	1.97356173797511	4.3507865984772	-0.461508013394049	0.923151190924274	-1.14047460486755	1628	0.076848809075726	lcl|NC_013967.1_cds_WP_004042266.1_3351
lcl|NC_013967.1_cds_WP_004042264.1_3349	107.202624837022	17.1360747358619	1.08560507990264	0.985724777287121	2.64523164797897	1037	0.0142752227128794	lcl|NC_013967.1_cds_WP_004042264.1_3349
lcl|NC_013967.1_cds_WP_004042263.1_3348	21.2463573622894	5.07304033084002	0.749075262906455	0.969318038935652	2.06629298069838	1001	0.0306819610643475	lcl|NC_013967.1_cds_WP_004042263.1_3348
lcl|NC_013967.1_cds_WP_004042262.1_3347	1216.17658434618	1920.68478445661	-2.05105117139087	0.999999600427002	-0.659268050781418	377	3.99572998466269e-07	lcl|NC_013967.1_cds_WP_004042262.1_3347
lcl|NC_013967.1_cds_WP_004042260.1_3345	4.9729401979938	6.84904194709544	-0.11271462300361	0.318631704300899	-0.461803113984915	404	0.681368295699101	lcl|NC_013967.1_cds_WP_004042260.1_3345
lcl|NC_013967.1_cds_WP_004042258.1_3343	3.50414554733702	4.62330105406337	-0.182827487119609	0.580375199559337	-0.399860609545088	1274	0.419624800440663	lcl|NC_013967.1_cds_WP_004042258.1_3343
lcl|NC_013967.1_cds_WP_004042257.1_3342	39.1710916063013	7.74325000143863	0.705106067571506	0.967162396671526	2.33877820596616	413	0.0328376033284736	lcl|NC_013967.1_cds_WP_004042257.1_3342
lcl|NC_013967.1_cds_WP_004042795.1_3626	80.0983190230596	17.7957003830835	0.796346679454338	0.976098821092111	2.17024325202044	371	0.0239011789078887	lcl|NC_013967.1_cds_WP_004042795.1_3626
lcl|NC_013967.1_cds_WP_004042256.1_3341	8.04427637534912	4.56131484773629	0.320811730242632	0.83296738476124	0.818512892235601	1976	0.16703261523876	lcl|NC_013967.1_cds_WP_004042256.1_3341
lcl|NC_013967.1_cds_WP_004042255.1_3340	882.427899076924	1055.56552030043	-0.316674687648629	0.835084495145544	-0.258465821992774	434	0.164915504854456	lcl|NC_013967.1_cds_WP_004042255.1_3340
lcl|NC_013967.1_cds_WP_004042252.1_3337	1.10927230135063	0.685013365480506	0.190749877718323	0.583401542296657	0.695409515821063	821	0.416598457703343	lcl|NC_013967.1_cds_WP_004042252.1_3337
lcl|NC_013967.1_cds_WP_004042251.1_3336	2.02455463133798	1.20043510506855	0.166107287352234	0.508154331415636	0.754047159469315	764	0.491845668584364	lcl|NC_013967.1_cds_WP_004042251.1_3336
lcl|NC_013967.1_cds_WP_004042259.1_3344	144.623269794003	41.9880568532103	0.955008330505145	0.982357797901716	1.78424877071687	659	0.0176422020982842	lcl|NC_013967.1_cds_WP_004042259.1_3344
lcl|NC_013967.1_cds_WP_004042248.1_3333	69.7996064300265	44.5476766183703	0.404561586003037	0.892434328995532	0.647868711692151	530	0.107565671004468	lcl|NC_013967.1_cds_WP_004042248.1_3333
lcl|NC_013967.1_cds_WP_004042247.1_3332	575.3928377027	730.768974593549	-0.461971930479674	0.923360734663734	-0.344868121439712	251	0.0766392653362657	lcl|NC_013967.1_cds_WP_004042247.1_3332
lcl|NC_013967.1_cds_WP_004042246.1_3331	578.316867435672	650.782501186759	-0.237176833927653	0.711967664783826	-0.170315278084594	221	0.288032335216174	lcl|NC_013967.1_cds_WP_004042246.1_3331
lcl|NC_013967.1_cds_WP_013035577.1_3330	1.55780985151029	4.48413692315928	-0.549279165682658	0.95188026765856	-1.52531118478721	1223	0.04811973234144	lcl|NC_013967.1_cds_WP_013035577.1_3330
lcl|NC_013967.1_cds_WP_004042244.1_3329	104.91440272575	152.919457273133	-0.4203701604365	0.904313816382419	-0.543559239282624	1022	0.095686183617581	lcl|NC_013967.1_cds_WP_004042244.1_3329
lcl|NC_013967.1_cds_WP_013035232.1_3326	3.85868513104687	1.88363847783485	0.418802513094103	0.901095574426868	1.03458722611619	1658	0.0989044255731315	lcl|NC_013967.1_cds_WP_013035232.1_3326
lcl|NC_013967.1_cds_WP_004042238.1_3324	89.0494456165534	58.5623414076127	0.457994170399948	0.919561022255518	0.604633393935871	926	0.0804389777444817	lcl|NC_013967.1_cds_WP_004042238.1_3324
lcl|NC_013967.1_cds_WP_013035255.1_3323	27.2219024491114	68.8101114514511	-0.61123125719463	0.964396896296044	-1.33785268489477	422	0.0356031037039565	lcl|NC_013967.1_cds_WP_013035255.1_3323
lcl|NC_013967.1_cds_WP_013035539.1_3322	18.6517518702507	8.68394419229872	0.230919293574619	0.690005764336534	1.10288878276068	239	0.309994235663466	lcl|NC_013967.1_cds_WP_013035539.1_3322
lcl|NC_013967.1_cds_WP_004042235.1_3321	35.4918371359411	99.7261172109081	-0.962526295548845	0.982425609839438	-1.49048412719896	1241	0.0175743901605622	lcl|NC_013967.1_cds_WP_004042235.1_3321
lcl|NC_013967.1_cds_WP_081442891.1_3320	2531.5934241221	1732.44788265372	0.789421034200718	0.975695348826057	0.54723377309795	254	0.0243046511739433	lcl|NC_013967.1_cds_WP_081442891.1_3320
lcl|NC_013967.1_cds_WP_004043019.1_3738	77.6312107675077	178.165662408898	-1.05366498553354	0.985179883637507	-1.19851062158222	782	0.0148201163624927	lcl|NC_013967.1_cds_WP_004043019.1_3738
lcl|NC_013967.1_cds_WP_004042234.1_3319	23.987221247036	13.0012492333349	0.465787636534668	0.922822004586728	0.883615788923166	908	0.0771779954132722	lcl|NC_013967.1_cds_WP_004042234.1_3319
lcl|NC_013967.1_cds_WP_013035228.1_3318	165.271979053517	87.7260201677298	0.681699204496582	0.966405983670604	0.913765419460153	602	0.0335940163293961	lcl|NC_013967.1_cds_WP_013035228.1_3318
lcl|NC_013967.1_cds_WP_004042232.1_3317	0.86222371257085	2.36125031266068	-0.531520765846979	0.947247813466449	-1.45341684298335	1484	0.0527521865335508	lcl|NC_013967.1_cds_WP_004042232.1_3317
lcl|NC_013967.1_cds_WP_013035476.1_3808	2.82706424058379	3.6410363492147	-0.146111173527294	0.45901730954328	-0.365044477060708	2273	0.54098269045672	lcl|NC_013967.1_cds_WP_013035476.1_3808
lcl|NC_013967.1_cds_WP_004042230.1_3315	3.87657493240618	6.63139750627008	-0.290737683023346	0.799017442380285	-0.774530385319857	1313	0.200982557619715	lcl|NC_013967.1_cds_WP_004042230.1_3315
lcl|NC_013967.1_cds_WP_004042849.1_3647	28.1129966766005	5.32142783105437	0.761531773324842	0.971612730738707	2.40135194174762	797	0.028387269261293	lcl|NC_013967.1_cds_WP_004042849.1_3647
lcl|NC_013967.1_cds_WP_004042228.1_3313	2.93677304254431	6.1965224051182	-0.318813834156643	0.837607000454538	-1.0772270006468	881	0.162392999545462	lcl|NC_013967.1_cds_WP_004042228.1_3313
lcl|NC_013967.1_cds_WP_004042227.1_3312	102.267274566046	105.736605194221	-0.0300009371451869	0.0201388064242022	-0.048130355204053	503	0.979861193575798	lcl|NC_013967.1_cds_WP_004042227.1_3312
lcl|NC_013967.1_cds_WP_004042225.1_3310	23.4001560337855	14.9568267385219	0.296056495395664	0.81497997664481	0.645714026352742	740	0.18502002335519	lcl|NC_013967.1_cds_WP_004042225.1_3310
lcl|NC_013967.1_cds_WP_004042224.1_3309	5.44438048982228	3.70623843586861	0.235581608548987	0.702021280146277	0.554812197373061	1055	0.297978719853723	lcl|NC_013967.1_cds_WP_004042224.1_3309
lcl|NC_013967.1_cds_WP_004042223.1_3308	28.2810412272932	16.1211737582271	0.454539124674264	0.918081811715997	0.810878448913339	926	0.0819181882840034	lcl|NC_013967.1_cds_WP_004042223.1_3308
lcl|NC_013967.1_cds_WP_004042221.1_3305	11.8771087259037	10.4046245540088	0.0508562794777733	0.0599084308761325	0.1909587729995	383	0.940091569123867	lcl|NC_013967.1_cds_WP_004042221.1_3305
lcl|NC_013967.1_cds_WP_004042217.1_3301	14661.1497178083	16797.8785626421	-0.230709521441716	0.699422294009845	-0.196280800580767	284	0.300577705990155	lcl|NC_013967.1_cds_WP_004042217.1_3301
lcl|NC_013967.1_cds_WP_004042216.1_3300	2.14340127379818	3.18344240011779	-0.188396758516993	0.596512221486146	-0.570685693549209	1499	0.403487778513854	lcl|NC_013967.1_cds_WP_004042216.1_3300
lcl|NC_013967.1_cds_WP_004042761.1_3606	30.3316435302307	14.8655559903317	0.52537047057591	0.942619989229898	1.02885025014426	929	0.0573800107701018	lcl|NC_013967.1_cds_WP_004042761.1_3606
lcl|NC_013967.1_cds_WP_004042213.1_3297	92.5480700753376	52.515015496325	0.412574861515496	0.897472510539413	0.817472917378429	1418	0.102527489460587	lcl|NC_013967.1_cds_WP_004042213.1_3297
lcl|NC_013967.1_cds_WP_004042212.1_3296	7.0614472734582	11.2704171591213	-0.279649617901821	0.782105977832653	-0.674505110528554	455	0.217894022167347	lcl|NC_013967.1_cds_WP_004042212.1_3296
lcl|NC_013967.1_cds_WP_004042209.1_3293	3.72727328124542	14.8346093448618	-0.506965993419717	0.940981947896586	-1.99277442981852	368	0.0590180521034137	lcl|NC_013967.1_cds_WP_004042209.1_3293
lcl|NC_013967.1_cds_WP_004042208.1_3292	3.76058777209446	5.14929531813144	-0.170268967754722	0.541943586897591	-0.453416842983348	1361	0.458056413102409	lcl|NC_013967.1_cds_WP_004042208.1_3292
lcl|NC_013967.1_cds_WP_004042207.1_3291	39.42097265136	51.2395695190643	-0.204318145358928	0.639523931145573	-0.378294982078872	929	0.360476068854427	lcl|NC_013967.1_cds_WP_004042207.1_3291
lcl|NC_013967.1_cds_WP_004042206.1_3290	35.2223762333267	91.9181777209393	-0.850933943712531	0.977074771321938	-1.38385795476033	398	0.022925228678062	lcl|NC_013967.1_cds_WP_004042206.1_3290
lcl|NC_013967.1_cds_WP_004042204.1_3288	16.8318368564982	7.77154085771491	0.37112739507525	0.867568966983279	1.11492005221447	647	0.132431033016721	lcl|NC_013967.1_cds_WP_004042204.1_3288
lcl|NC_013967.1_cds_WP_004042202.1_3285	14879.6429338823	18756.2268076208	-0.279885498619328	0.782472215943516	-0.334029723335047	275	0.217527784056484	lcl|NC_013967.1_cds_WP_004042202.1_3285
lcl|NC_013967.1_cds_WP_004042201.1_3284	63.4171887212016	52.4351012013114	0.128844202937283	0.367103007114636	0.274341017592645	395	0.632896992885364	lcl|NC_013967.1_cds_WP_004042201.1_3284
lcl|NC_013967.1_cds_WP_004042199.1_3282	120.675815403987	41.2777507540426	1.0209850847304	0.984293217139987	1.54770031025831	746	0.0157067828600129	lcl|NC_013967.1_cds_WP_004042199.1_3282
lcl|NC_013967.1_cds_WP_013035522.1_3281	2.67328933101329	1.87971907475443	0.166454653112369	0.509286943699297	0.508098923110975	1904	0.490713056300703	lcl|NC_013967.1_cds_WP_013035522.1_3281
lcl|NC_013967.1_cds_WP_004042197.1_3280	7.31849414312683	1.62295409265193	0.850380914164238	0.97607051001633	2.17292463744537	1220	0.0239294899836697	lcl|NC_013967.1_cds_WP_004042197.1_3280
lcl|NC_013967.1_cds_WP_004042195.1_3278	3.42710108398718	3.98394659693791	-0.103291364997186	0.27438640941279	-0.217209563373852	1676	0.72561359058721	lcl|NC_013967.1_cds_WP_004042195.1_3278
lcl|NC_013967.1_cds_WP_004042194.1_3277	26.7743592569013	14.8854235585833	0.319991808656318	0.832459324064655	0.846951776483399	428	0.167540675935345	lcl|NC_013967.1_cds_WP_004042194.1_3277
lcl|NC_013967.1_cds_WP_004042193.1_3276	2814.09077821727	11681.5108876036	-6.36243660149367	1	-2.05348611103556	374	0	lcl|NC_013967.1_cds_WP_004042193.1_3276
lcl|NC_013967.1_cds_WP_013035576.1_3275	1.0946220369645	5.79393094668374	-0.809681409041496	0.976451663796034	-2.40410968402939	815	0.0235483362039656	lcl|NC_013967.1_cds_WP_013035576.1_3275
lcl|NC_013967.1_cds_WP_004042190.1_3274	4.18494275670463	4.07110299360777	0.0124005999079991	0.0041783197205264	0.03978816891289	761	0.995821680279474	lcl|NC_013967.1_cds_WP_004042190.1_3274
lcl|NC_013967.1_cds_WP_013035448.1_3273	13.5981318548445	10.9176747782701	0.155672144108753	0.471901701552844	0.316742837018303	1079	0.528098298447156	lcl|NC_013967.1_cds_WP_013035448.1_3273
lcl|NC_013967.1_cds_WP_013035665.1_3271	3.9021476020677	0.393504476795604	0.787473206401878	0.975534464834567	3.30981639605596	350	0.0244655351654331	lcl|NC_013967.1_cds_WP_013035665.1_3271
lcl|NC_013967.1_cds_WP_013035520.1_3267	35.4184523273235	72.3128250337565	-0.53669648513577	0.94857397724075	-1.0297503665769	395	0.0514260227592501	lcl|NC_013967.1_cds_WP_013035520.1_3267
lcl|NC_013967.1_cds_WP_004044712.1_3852	2.9583873422315	3.7049535386464	-0.102868517909319	0.272389194673176	-0.324644493620462	644	0.727610805326824	lcl|NC_013967.1_cds_WP_004044712.1_3852
lcl|NC_013967.1_cds_WP_004042305.1_3389	6.77337431221994	5.1191401577936	0.181636014228998	0.557030483342836	0.403973217943139	848	0.442969516657164	lcl|NC_013967.1_cds_WP_004042305.1_3389
lcl|NC_013967.1_cds_WP_049941509.1_3266	58.3549939573535	179.969686327341	-1.35512917098065	0.993008015163359	-1.62482589223095	899	0.00699198483664143	lcl|NC_013967.1_cds_WP_049941509.1_3266
lcl|NC_013967.1_cds_WP_013035521.1_3265	32.9368944808165	82.017680041461	-0.845121339944629	0.977133757175881	-1.31623040188945	1244	0.0228662428241186	lcl|NC_013967.1_cds_WP_013035521.1_3265
lcl|NC_013967.1_cds_WP_004042179.1_3263	32.7402321619925	89.1499386702724	-0.920414312358045	0.979387274413071	-1.44516925332109	1169	0.0206127255869292	lcl|NC_013967.1_cds_WP_004042179.1_3263
lcl|NC_013967.1_cds_WP_004042175.1_3259	480.006085106255	961.913990749927	-1.48134382945574	0.990684320393031	-1.00285520641664	632	0.00931567960696922	lcl|NC_013967.1_cds_WP_004042175.1_3259
lcl|NC_013967.1_cds_WP_049914817.1_3258	699.661645902892	2226.80426857293	-4.49245127599228	0.999999999999999	-1.67024544064548	272	6.66133814775094e-16	lcl|NC_013967.1_cds_WP_049914817.1_3258
lcl|NC_013967.1_cds_WP_004042173.1_3257	74.798089660965	229.842737605954	-1.30181753654331	0.991153736953493	-1.61957375236134	341	0.0088462630465066	lcl|NC_013967.1_cds_WP_004042173.1_3257
lcl|NC_013967.1_cds_WP_004042310.1_3394	5.42944832866396	4.99159643861826	0.0591165471696386	0.0816485289993414	0.121304317517604	707	0.918351471000659	lcl|NC_013967.1_cds_WP_004042310.1_3394
lcl|NC_013967.1_cds_WP_004042171.1_3255	27.6616631996133	61.8859085542023	-0.344402486148603	0.863104709586242	-1.16172304127173	206	0.136895290413758	lcl|NC_013967.1_cds_WP_004042171.1_3255
lcl|NC_013967.1_cds_WP_004042170.1_3254	4.717507625846	10.5221300525451	-0.494208163186429	0.936977260027808	-1.15733003181633	1766	0.0630227399721918	lcl|NC_013967.1_cds_WP_004042170.1_3254
lcl|NC_013967.1_cds_WP_004042169.1_3253	61.1412957260903	381.755943872288	-2.22984198731304	0.999999970922447	-2.64243158798187	353	2.90775530320531e-08	lcl|NC_013967.1_cds_WP_004042169.1_3253
lcl|NC_013967.1_cds_WP_004042168.1_3252	18.4776281400033	23.1896255826475	-0.158315983020752	0.502563996757194	-0.32769994785437	971	0.497436003242806	lcl|NC_013967.1_cds_WP_004042168.1_3252
lcl|NC_013967.1_cds_WP_004042167.1_3251	6.00096920536543	15.1482047142498	-0.719109643325637	0.965396780934045	-1.33587939153937	1919	0.0346032190659546	lcl|NC_013967.1_cds_WP_004042167.1_3251
lcl|NC_013967.1_cds_WP_013035447.1_3248	28.9892762436429	39.4351241065364	-0.271912174041285	0.770089875931616	-0.44396186797666	2561	0.229910124068384	lcl|NC_013967.1_cds_WP_013035447.1_3248
lcl|NC_013967.1_cds_WP_004042160.1_3246	21.9360759224367	117.731052554385	-1.66722508032443	0.999998124298468	-2.42411751887905	932	1.87570153198369e-06	lcl|NC_013967.1_cds_WP_004042160.1_3246
lcl|NC_013967.1_cds_WP_004042159.1_3245	34.462928500575	236.665026067922	-2.26099773589203	0.999996543795765	-2.7797293174953	500	3.45620423503057e-06	lcl|NC_013967.1_cds_WP_004042159.1_3245
lcl|NC_013967.1_cds_WP_013035257.1_3243	89.0759061121171	181.594180528772	-0.949729090934861	0.981944080196632	-1.02761081077907	1394	0.0180559198033683	lcl|NC_013967.1_cds_WP_013035257.1_3243
lcl|NC_013967.1_cds_WP_013035629.1_3242	39.0689467965575	49.0046829841883	-0.201347449735782	0.63182432710863	-0.326897258091156	2222	0.36817567289137	lcl|NC_013967.1_cds_WP_013035629.1_3242
lcl|NC_013967.1_cds_WP_004042154.1_3241	73.0798995017839	83.5617336875765	-0.141082257394326	0.439935142775069	-0.193367774869541	542	0.560064857224931	lcl|NC_013967.1_cds_WP_004042154.1_3241
lcl|NC_013967.1_cds_WP_013035643.1_3239	14.7446529611419	164.288036968438	-2.08448595029124	0.99999999850154	-3.47796365898734	1481	1.49846046682001e-09	lcl|NC_013967.1_cds_WP_013035643.1_3239
lcl|NC_013967.1_cds_WP_004042147.1_3234	2237.86694618761	1077.61974167318	3.59537745479527	1	1.05427607660757	209	2.22044604925031e-16	lcl|NC_013967.1_cds_WP_004042147.1_3234
lcl|NC_013967.1_cds_WP_013035557.1_3233	94.3533097403408	187.004899063523	-0.68811220565435	0.962349952090122	-0.986931034720908	314	0.0376500479098785	lcl|NC_013967.1_cds_WP_013035557.1_3233
lcl|NC_013967.1_cds_WP_004042618.1_3535	25.1322496515357	147.804065774835	-1.80109326563071	0.999403820576137	-2.55607423408485	1016	0.000596179423863141	lcl|NC_013967.1_cds_WP_004042618.1_3535
